user,password,credit
user5363,password5363,105.95
user5364,password5364,195.81
user5365,password5365,1.74
user5366,password5366,156.17
user5367,password5367,21.38
user5368,password5368,3.52
user5369,password5369,4.62
user5370,password5370,73.61
user5371,password5371,28.74
user5372,password5372,141.57
user5373,password5373,43.24
user5374,password5374,154.03
user5375,password5375,171.18
user5376,password5376,19.38
user5377,password5377,6.3
user5378,password5378,167.23
user5379,password5379,88.83
user5380,password5380,29.65
user5381,password5381,74.09
user5382,password5382,104.65
user5383,password5383,22.24
user5384,password5384,59.88
user5385,password5385,115.16
user5386,password5386,14.44
user5387,password5387,54.74
user5388,password5388,250.24
user5389,password5389,29.35
user5390,password5390,4.01
user5391,password5391,13.41
user5392,password5392,142.13
user5393,password5393,140.43
user5394,password5394,70.23
user5395,password5395,47.59
user5396,password5396,22.59
user5397,password5397,5.73
user5398,password5398,8.79
user5399,password5399,7.15
user5400,password5400,16.44
user5401,password5401,34.93
user5402,password5402,95.31
user5403,password5403,222.79
user5404,password5404,77.63
user5405,password5405,7.03
user5406,password5406,126.07
user5407,password5407,10.41
user5408,password5408,86.82
user5409,password5409,3.63
user5410,password5410,81.09
user5411,password5411,148.08
user5412,password5412,14.86
user5413,password5413,146.35
user5414,password5414,50.39
user5415,password5415,2.79
user5416,password5416,46.3
user5417,password5417,34.91
user5418,password5418,138.72
user5419,password5419,174.38
user5420,password5420,37.8
user5421,password5421,70.36
user5422,password5422,74.07
user5423,password5423,14.07
user5424,password5424,32.68
user5425,password5425,79.9
user5426,password5426,85.63
user5427,password5427,116.29
user5428,password5428,68.31
user5429,password5429,46.19
user5430,password5430,79.52
user5431,password5431,62.5
user5432,password5432,57.26
user5433,password5433,9.28
user5434,password5434,116.13
user5435,password5435,57.16
user5436,password5436,291.28
user5437,password5437,122.06
user5438,password5438,129.78
user5439,password5439,100.6
user5440,password5440,145.12
user5441,password5441,27.72
user5442,password5442,148.73
user5443,password5443,101.65
user5444,password5444,101.15
user5445,password5445,62.98
user5446,password5446,28.06
user5447,password5447,35.38
user5448,password5448,136.13
user5449,password5449,81.13
user5450,password5450,18.87
user5451,password5451,5.87
user5452,password5452,83.17
user5453,password5453,29.66
user5454,password5454,192.81
user5455,password5455,109.99
user5456,password5456,248.19
user5457,password5457,14.34
user5458,password5458,65.34
user5459,password5459,25.43
user5460,password5460,46.05
user5461,password5461,107.87
user5462,password5462,5.83
user5463,password5463,154.79
user5464,password5464,21.1
user5465,password5465,39.63
user5466,password5466,32.78
user5467,password5467,97.72
user5468,password5468,38.48
user5469,password5469,25.53
user5470,password5470,46.7
user5471,password5471,43.08
user5472,password5472,191.96
user5473,password5473,74.97
user5474,password5474,14.53
user5475,password5475,193.09
user5476,password5476,57.64
user5477,password5477,17.97
user5478,password5478,105.86
user5479,password5479,85.29
user5480,password5480,9.13
user5481,password5481,18.16
user5482,password5482,79.46
user5483,password5483,40
user5484,password5484,25.92
user5485,password5485,57.78
user5486,password5486,78.55
user5487,password5487,197.31
user5488,password5488,64.04
user5489,password5489,58.86
user5490,password5490,129.87
user5491,password5491,34.51
user5492,password5492,17.92
user5493,password5493,63.22
user5494,password5494,15.94
user5495,password5495,15.81
user5496,password5496,44.34
user5497,password5497,152.37
user5498,password5498,115.62
user5499,password5499,119.71
user5500,password5500,171.63
user5501,password5501,113.79
user5502,password5502,95.18
user5503,password5503,161.93
user5504,password5504,16.78
user5505,password5505,90.82
user5506,password5506,134.18
user5507,password5507,2.2
user5508,password5508,20.7
user5509,password5509,111.98
user5510,password5510,102.79
user5511,password5511,31.4
user5512,password5512,96.82
user5513,password5513,28.5
user5514,password5514,28.09
user5515,password5515,12.03
user5516,password5516,123.87
user5517,password5517,154.09
user5518,password5518,21.76
user5519,password5519,117.39
user5520,password5520,39.07
user5521,password5521,2.85
user5522,password5522,72.63
user5523,password5523,52.26
user5524,password5524,88.66
user5525,password5525,16.24
user5526,password5526,182.63
user5527,password5527,175.57
user5528,password5528,227.01
user5529,password5529,46.64
user5530,password5530,96.25
user5531,password5531,36.28
user5532,password5532,123.41
user5533,password5533,148.11
user5534,password5534,57.23
user5535,password5535,50.63
user5536,password5536,103.04
user5537,password5537,72.83
user5538,password5538,91.57
user5539,password5539,157.5
user5540,password5540,286.16
user5541,password5541,71.02
user5542,password5542,68.3
user5543,password5543,27.79
user5544,password5544,23.43
user5545,password5545,50.02
user5546,password5546,106.62
user5547,password5547,3.45
user5548,password5548,51.51
user5549,password5549,30.84
user5550,password5550,30.96
user5551,password5551,74.82
user5552,password5552,114.5
user5553,password5553,113.27
user5554,password5554,62.35
user5555,password5555,62.16
user5556,password5556,161.17
user5557,password5557,34.32
user5558,password5558,124.11
user5559,password5559,9.55
user5560,password5560,210.79
user5561,password5561,189.05
user5562,password5562,18.42
user5563,password5563,145.62
user5564,password5564,186.74
user5565,password5565,40.48
user5566,password5566,110.57
user5567,password5567,0.85
user5568,password5568,29.65
user5569,password5569,39.51
user5570,password5570,241.29
user5571,password5571,133.1
user5572,password5572,173.54
user5573,password5573,40.21
user5574,password5574,46.28
user5575,password5575,142.9
user5576,password5576,0.67
user5577,password5577,217.44
user5578,password5578,48.57
user5579,password5579,102.46
user5580,password5580,41.72
user5581,password5581,44.99
user5582,password5582,51.08
user5583,password5583,23.07
user5584,password5584,141.4
user5585,password5585,100.29
user5586,password5586,222.03
user5587,password5587,127.9
user5588,password5588,45.9
user5589,password5589,52.6
user5590,password5590,30.19
user5591,password5591,226.26
user5592,password5592,51.32
user5593,password5593,44.4
user5594,password5594,158.48
user5595,password5595,2.47
user5596,password5596,51.47
user5597,password5597,51.4
user5598,password5598,13.81
user5599,password5599,66.34
user5600,password5600,57.02
user5601,password5601,69.32
user5602,password5602,19.65
user5603,password5603,42.77
user5604,password5604,55.84
user5605,password5605,84.85
user5606,password5606,39.32
user5607,password5607,73.96
user5608,password5608,43.46
user5609,password5609,45.79
user5610,password5610,45.21
user5611,password5611,36.71
user5612,password5612,39.58
user5613,password5613,2.34
user5614,password5614,38.95
user5615,password5615,48.24
user5616,password5616,75.87
user5617,password5617,17.08
user5618,password5618,175.5
user5619,password5619,129.1
user5620,password5620,135.02
user5621,password5621,118.2
user5622,password5622,126.36
user5623,password5623,156.72
user5624,password5624,176.69
user5625,password5625,103.14
user5626,password5626,16.97
user5627,password5627,164.34
user5628,password5628,24.91
user5629,password5629,50.69
user5630,password5630,2.77
user5631,password5631,24.82
user5632,password5632,38.7
user5633,password5633,200.12
user5634,password5634,85.21
user5635,password5635,160.35
user5636,password5636,39.09
user5637,password5637,251.42
user5638,password5638,59.19
user5639,password5639,74.21
user5640,password5640,170.2
user5641,password5641,311.91
user5642,password5642,44.74
user5643,password5643,134.24
user5644,password5644,51.97
user5645,password5645,134.29
user5646,password5646,10.61
user5647,password5647,19.65
user5648,password5648,199.35
user5649,password5649,10.02
user5650,password5650,16.55
user5651,password5651,44.92
user5652,password5652,10.85
user5653,password5653,7.79
user5654,password5654,152.87
user5655,password5655,44.81
user5656,password5656,58.49
user5657,password5657,57.59
user5658,password5658,128.86
user5659,password5659,128.64
user5660,password5660,24.34
user5661,password5661,56.28
user5662,password5662,25.64
user5663,password5663,227.63
user5664,password5664,55.8
user5665,password5665,33.5
user5666,password5666,164.27
user5667,password5667,157.01
user5668,password5668,208.2
user5669,password5669,63.26
user5670,password5670,11.64
user5671,password5671,162.69
user5672,password5672,17.7
user5673,password5673,76.16
user5674,password5674,199.43
user5675,password5675,63.78
user5676,password5676,62.75
user5677,password5677,42.52
user5678,password5678,76.61
user5679,password5679,22.77
user5680,password5680,26.21
user5681,password5681,3.87
user5682,password5682,39.07
user5683,password5683,70.94
user5684,password5684,199.49
user5685,password5685,31.57
user5686,password5686,25.5
user5687,password5687,7.49
user5688,password5688,140.51
user5689,password5689,23.23
user5690,password5690,96.82
user5691,password5691,105.45
user5692,password5692,110.43
user5693,password5693,97.6
user5694,password5694,86.14
user5695,password5695,90.26
user5696,password5696,150.5
user5697,password5697,178.78
user5698,password5698,24.22
user5699,password5699,42.94
user5700,password5700,59.11
user5701,password5701,33.23
user5702,password5702,75.64
user5703,password5703,2.7
user5704,password5704,21.2
user5705,password5705,80.74
user5706,password5706,132.71
user5707,password5707,195.95
user5708,password5708,13.61
user5709,password5709,59.02
user5710,password5710,62.37
user5711,password5711,18.54
user5712,password5712,91.84
user5713,password5713,145.14
user5714,password5714,132.11
user5715,password5715,126.81
user5716,password5716,76.71
user5717,password5717,191.49
user5718,password5718,108.13
user5719,password5719,118.94
user5720,password5720,191.46
user5721,password5721,54.14
user5722,password5722,21.41
user5723,password5723,56.75
user5724,password5724,44.8
user5725,password5725,158.73
user5726,password5726,68.15
user5727,password5727,107.88
user5728,password5728,142.18
user5729,password5729,11.18
user5730,password5730,45.23
user5731,password5731,88.23
user5732,password5732,54.65
user5733,password5733,43.48
user5734,password5734,91.38
user5735,password5735,1.93
user5736,password5736,63.07
user5737,password5737,52.06
user5738,password5738,17.82
user5739,password5739,149.48
user5740,password5740,45.47
user5741,password5741,19.33
user5742,password5742,32.73
user5743,password5743,132.38
user5744,password5744,36.63
user5745,password5745,164.53
user5746,password5746,11.85
user5747,password5747,33.44
user5748,password5748,112.85
user5749,password5749,31.84
user5750,password5750,71.42
user5751,password5751,86.91
user5752,password5752,35.74
user5753,password5753,103.41
user5754,password5754,42.87
user5755,password5755,88.67
user5756,password5756,3.91
user5757,password5757,221.34
user5758,password5758,23.17
user5759,password5759,98.43
user5760,password5760,142.26
user5761,password5761,25.81
user5762,password5762,44.08
user5763,password5763,25.43
user5764,password5764,2.56
user5765,password5765,43.27
user5766,password5766,52.6
user5767,password5767,59.93
user5768,password5768,9.67
user5769,password5769,184.56
user5770,password5770,2.48
user5771,password5771,61.92
user5772,password5772,24.42
user5773,password5773,56.22
user5774,password5774,18.49
user5775,password5775,43.07
user5776,password5776,147.87
user5777,password5777,185.77
user5778,password5778,186.51
user5779,password5779,113.16
user5780,password5780,99.05
user5781,password5781,47.55
user5782,password5782,137.22
user5783,password5783,103.76
user5784,password5784,19.32
user5785,password5785,194.58
user5786,password5786,76.62
user5787,password5787,24.31
user5788,password5788,68.26
user5789,password5789,36.58
user5790,password5790,67.62
user5791,password5791,83.77
user5792,password5792,100.49
user5793,password5793,169.04
user5794,password5794,72.11
user5795,password5795,58.66
user5796,password5796,2.86
user5797,password5797,131.1
user5798,password5798,0.61
user5799,password5799,111.36
user5800,password5800,133.28
user5801,password5801,13.25
user5802,password5802,30.57
user5803,password5803,47.73
user5804,password5804,29
user5805,password5805,43.9
user5806,password5806,72.83
user5807,password5807,116.35
user5808,password5808,40.92
user5809,password5809,22.45
user5810,password5810,6.25
user5811,password5811,300.08
user5812,password5812,88.59
user5813,password5813,75.56
user5814,password5814,163.94
user5815,password5815,26.07
user5816,password5816,53.19
user5817,password5817,91.31
user5818,password5818,41.88
user5819,password5819,4
user5820,password5820,247.05
user5821,password5821,208.48
user5822,password5822,74.06
user5823,password5823,42.94
user5824,password5824,18.92
user5825,password5825,54.19
user5826,password5826,211.94
user5827,password5827,16.42
user5828,password5828,34.92
user5829,password5829,24.09
user5830,password5830,51.67
user5831,password5831,110.77
user5832,password5832,86.73
user5833,password5833,0.11
user5834,password5834,40.55
user5835,password5835,39.54
user5836,password5836,112.4
user5837,password5837,48.41
user5838,password5838,44.19
user5839,password5839,18.4
user5840,password5840,68.06
user5841,password5841,66.47
user5842,password5842,11.8
user5843,password5843,17.6
user5844,password5844,175.55
user5845,password5845,142.76
user5846,password5846,5.98
user5847,password5847,56.35
user5848,password5848,56.9
user5849,password5849,66.38
user5850,password5850,6.26
user5851,password5851,184.19
user5852,password5852,32.45
user5853,password5853,128.28
user5854,password5854,95.97
user5855,password5855,76.01
user5856,password5856,71.72
user5857,password5857,182.84
user5858,password5858,49.77
user5859,password5859,77.2
user5860,password5860,22.03
user5861,password5861,1.74
user5862,password5862,62.14
user5863,password5863,128.22
user5864,password5864,74.71
user5865,password5865,58.54
user5866,password5866,103.69
user5867,password5867,47.32
user5868,password5868,195.17
user5869,password5869,15.76
user5870,password5870,74.01
user5871,password5871,80.19
user5872,password5872,100.1
user5873,password5873,31.38
user5874,password5874,27.51
user5875,password5875,27.41
user5876,password5876,118.52
user5877,password5877,4.45
user5878,password5878,122.68
user5879,password5879,205.47
user5880,password5880,63.89
user5881,password5881,186.7
user5882,password5882,118
user5883,password5883,99.46
user5884,password5884,36.36
user5885,password5885,46.11
user5886,password5886,132
user5887,password5887,36.02
user5888,password5888,80.61
user5889,password5889,93.11
user5890,password5890,151.81
user5891,password5891,80.43
user5892,password5892,61.68
user5893,password5893,20.9
user5894,password5894,68.3
user5895,password5895,190.73
user5896,password5896,70.99
user5897,password5897,48.2
user5898,password5898,40.38
user5899,password5899,3.31
user5900,password5900,260.52
user5901,password5901,1.34
user5902,password5902,89.8
user5903,password5903,85.72
user5904,password5904,323.26
user5905,password5905,14.94
user5906,password5906,36.18
user5907,password5907,14.02
user5908,password5908,31.56
user5909,password5909,20.37
user5910,password5910,217.78
user5911,password5911,137.65
user5912,password5912,70.66
user5913,password5913,174.45
user5914,password5914,76.36
user5915,password5915,0.71
user5916,password5916,125.85
user5917,password5917,26.99
user5918,password5918,144.95
user5919,password5919,18.02
user5920,password5920,58.17
user5921,password5921,120.83
user5922,password5922,97.02
user5923,password5923,16.24
user5924,password5924,32.52
user5925,password5925,17.31
user5926,password5926,59.99
user5927,password5927,123.68
user5928,password5928,102.79
user5929,password5929,20.57
user5930,password5930,153.27
user5931,password5931,62.33
user5932,password5932,153.66
user5933,password5933,100.69
user5934,password5934,71.15
user5935,password5935,68.83
user5936,password5936,35.6
user5937,password5937,26.63
user5938,password5938,86.36
user5939,password5939,94.63
user5940,password5940,57.48
user5941,password5941,93.04
user5942,password5942,3.08
user5943,password5943,38.23
user5944,password5944,43.07
user5945,password5945,76.73
user5946,password5946,9.98
user5947,password5947,105.06
user5948,password5948,37.41
user5949,password5949,85.98
user5950,password5950,107.06
user5951,password5951,153.75
user5952,password5952,47.19
user5953,password5953,4.28
user5954,password5954,54
user5955,password5955,116.31
user5956,password5956,201.7
user5957,password5957,47.81
user5958,password5958,123.06
user5959,password5959,34.93
user5960,password5960,32.32
user5961,password5961,56.19
user5962,password5962,137.1
user5963,password5963,78.99
user5964,password5964,48.11
user5965,password5965,24.12
user5966,password5966,52.53
user5967,password5967,11.2
user5968,password5968,113.52
user5969,password5969,142.73
user5970,password5970,21.42
user5971,password5971,135.95
user5972,password5972,95.23
user5973,password5973,69.8
user5974,password5974,169.4
user5975,password5975,45.94
user5976,password5976,57.11
user5977,password5977,106.06
user5978,password5978,171.85
user5979,password5979,95.04
user5980,password5980,241.54
user5981,password5981,96.16
user5982,password5982,49.27
user5983,password5983,52.07
user5984,password5984,54.4
user5985,password5985,158.6
user5986,password5986,3.38
user5987,password5987,89.55
user5988,password5988,118.25
user5989,password5989,170.51
user5990,password5990,24.53
user5991,password5991,9.51
user5992,password5992,49.25
user5993,password5993,45.01
user5994,password5994,23.1
user5995,password5995,34.53
user5996,password5996,119.16
user5997,password5997,33.13
user5998,password5998,50.07
user5999,password5999,17.35
user6000,password6000,25.72
user6001,password6001,61.88
user6002,password6002,110.94
user6003,password6003,217.03
user6004,password6004,3.13
user6005,password6005,26.04
user6006,password6006,53.44
user6007,password6007,55.94
user6008,password6008,160.84
user6009,password6009,55.66
user6010,password6010,18.56
user6011,password6011,103.94
user6012,password6012,36.34
user6013,password6013,137.69
user6014,password6014,53.55
user6015,password6015,27.48
user6016,password6016,131.57
user6017,password6017,17.05
user6018,password6018,144.7
user6019,password6019,164.72
user6020,password6020,101.35
user6021,password6021,5.32
user6022,password6022,99.32
user6023,password6023,165.78
user6024,password6024,14.2
user6025,password6025,67.32
user6026,password6026,144.19
user6027,password6027,83.21
user6028,password6028,25.66
user6029,password6029,68.66
user6030,password6030,1.54
user6031,password6031,85.53
user6032,password6032,187.22
user6033,password6033,74.11
user6034,password6034,34.61
user6035,password6035,139.31
user6036,password6036,78.14
user6037,password6037,61.7
user6038,password6038,27.56
user6039,password6039,160.03
user6040,password6040,14.99
user6041,password6041,151.11
user6042,password6042,41.52
user6043,password6043,73.81
user6044,password6044,161.04
user6045,password6045,51.84
user6046,password6046,118.27
user6047,password6047,20.96
user6048,password6048,20.75
user6049,password6049,111.43
user6050,password6050,183.74
user6051,password6051,69.84
user6052,password6052,88.35
user6053,password6053,80.65
user6054,password6054,34.83
user6055,password6055,134.77
user6056,password6056,63.7
user6057,password6057,139.89
user6058,password6058,123.01
user6059,password6059,29.39
user6060,password6060,299.59
user6061,password6061,10.25
user6062,password6062,30.5
user6063,password6063,27.77
user6064,password6064,150
user6065,password6065,119.62
user6066,password6066,91.91
user6067,password6067,13.76
user6068,password6068,103.6
user6069,password6069,46.4
user6070,password6070,1.93
user6071,password6071,112.74
user6072,password6072,24.46
user6073,password6073,71.17
user6074,password6074,123.53
user6075,password6075,103.32
user6076,password6076,39.43
user6077,password6077,44.94
user6078,password6078,24.4
user6079,password6079,92.2
user6080,password6080,149.81
user6081,password6081,28.15
user6082,password6082,4.08
user6083,password6083,3.34
user6084,password6084,66.45
user6085,password6085,94.19
user6086,password6086,16.43
user6087,password6087,79.05
user6088,password6088,200.71
user6089,password6089,63.24
user6090,password6090,112.45
user6091,password6091,82.59
user6092,password6092,97.67
user6093,password6093,174.7
user6094,password6094,80.75
user6095,password6095,50.51
user6096,password6096,153.04
user6097,password6097,20.71
user6098,password6098,56.46
user6099,password6099,56.32
user6100,password6100,28.67
user6101,password6101,116.87
user6102,password6102,202.18
user6103,password6103,26.57
user6104,password6104,7.94
user6105,password6105,26.03
user6106,password6106,65.08
user6107,password6107,95.54
user6108,password6108,362.44
user6109,password6109,77.71
user6110,password6110,253.07
user6111,password6111,120.82
user6112,password6112,62.14
user6113,password6113,140.94
user6114,password6114,58.02
user6115,password6115,24.52
user6116,password6116,68.32
user6117,password6117,135.8
user6118,password6118,121.84
user6119,password6119,51.01
user6120,password6120,258.61
user6121,password6121,73.91
user6122,password6122,83.45
user6123,password6123,21.28
user6124,password6124,5.28
user6125,password6125,80.91
user6126,password6126,93.49
user6127,password6127,80.58
user6128,password6128,233.04
user6129,password6129,32.41
user6130,password6130,170.99
user6131,password6131,228.3
user6132,password6132,62.68
user6133,password6133,9.12
user6134,password6134,23.56
user6135,password6135,13.77
user6136,password6136,82.27
user6137,password6137,2.14
user6138,password6138,58.45
user6139,password6139,126.84
user6140,password6140,173.74
user6141,password6141,19.65
user6142,password6142,102.47
user6143,password6143,64.51
user6144,password6144,74.18
user6145,password6145,224.69
user6146,password6146,151.2
user6147,password6147,186.36
user6148,password6148,154.37
user6149,password6149,52.21
user6150,password6150,19.91
user6151,password6151,120.92
user6152,password6152,42.19
user6153,password6153,8.68
user6154,password6154,101.62
user6155,password6155,104.48
user6156,password6156,80.68
user6157,password6157,66.87
user6158,password6158,103.75
user6159,password6159,33.83
user6160,password6160,141.56
user6161,password6161,30.69
user6162,password6162,66.32
user6163,password6163,25.86
user6164,password6164,106.43
user6165,password6165,19.73
user6166,password6166,222.91
user6167,password6167,186.59
user6168,password6168,137.77
user6169,password6169,66.09
user6170,password6170,12.79
user6171,password6171,26.33
user6172,password6172,31.95
user6173,password6173,147.85
user6174,password6174,6.71
user6175,password6175,24.69
user6176,password6176,114.1
user6177,password6177,107.58
user6178,password6178,9.7
user6179,password6179,69.73
user6180,password6180,15.31
user6181,password6181,37.97
user6182,password6182,69.59
user6183,password6183,27.49
user6184,password6184,61.03
user6185,password6185,17.01
user6186,password6186,45.66
user6187,password6187,229.4
user6188,password6188,13.63
user6189,password6189,38.61
user6190,password6190,120.04
user6191,password6191,5.53
user6192,password6192,23.24
user6193,password6193,67.23
user6194,password6194,1.07
user6195,password6195,232.82
user6196,password6196,5.97
user6197,password6197,144.69
user6198,password6198,220.04
user6199,password6199,232.74
user6200,password6200,46.38
user6201,password6201,122.57
user6202,password6202,14.33
user6203,password6203,52.97
user6204,password6204,33.76
user6205,password6205,10.97
user6206,password6206,151.18
user6207,password6207,0.96
user6208,password6208,16.32
user6209,password6209,71.57
user6210,password6210,68.49
user6211,password6211,5.27
user6212,password6212,278.62
user6213,password6213,76.21
user6214,password6214,102.73
user6215,password6215,140.05
user6216,password6216,131.09
user6217,password6217,98.08
user6218,password6218,60.44
user6219,password6219,27.52
user6220,password6220,20.24
user6221,password6221,54.28
user6222,password6222,162.67
user6223,password6223,236.99
user6224,password6224,86.29
user6225,password6225,37.06
user6226,password6226,27.91
user6227,password6227,6.32
user6228,password6228,75.39
user6229,password6229,67.8
user6230,password6230,103.78
user6231,password6231,108.61
user6232,password6232,168.31
user6233,password6233,2.76
user6234,password6234,97.42
user6235,password6235,54.47
user6236,password6236,13.96
user6237,password6237,64.14
user6238,password6238,123.84
user6239,password6239,56.66
user6240,password6240,134.84
user6241,password6241,72.25
user6242,password6242,9.65
user6243,password6243,62.64
user6244,password6244,75.23
user6245,password6245,122.74
user6246,password6246,17.13
user6247,password6247,39.46
user6248,password6248,173.36
user6249,password6249,230.08
user6250,password6250,58.43
user6251,password6251,29.49
user6252,password6252,221.16
user6253,password6253,147.27
user6254,password6254,40.66
user6255,password6255,7.44
user6256,password6256,13.74
user6257,password6257,17.31
user6258,password6258,71.4
user6259,password6259,160.95
user6260,password6260,85.28
user6261,password6261,82.92
user6262,password6262,9.13
user6263,password6263,55.13
user6264,password6264,29.8
user6265,password6265,126.31
user6266,password6266,108.78
user6267,password6267,66.56
user6268,password6268,104.79
user6269,password6269,80.34
user6270,password6270,306
user6271,password6271,97.14
user6272,password6272,76.19
user6273,password6273,145.66
user6274,password6274,269.56
user6275,password6275,116.27
user6276,password6276,73.49
user6277,password6277,41.84
user6278,password6278,184
user6279,password6279,66.61
user6280,password6280,191.09
user6281,password6281,47.2
user6282,password6282,36.05
user6283,password6283,1.88
user6284,password6284,96.7
user6285,password6285,201.35
user6286,password6286,223.24
user6287,password6287,15.77
user6288,password6288,68.74
user6289,password6289,95.5
user6290,password6290,109.69
user6291,password6291,123.05
user6292,password6292,106.3
user6293,password6293,9.97
user6294,password6294,169.91
user6295,password6295,85.21
user6296,password6296,115.64
user6297,password6297,53.47
user6298,password6298,172.8
user6299,password6299,106.21
user6300,password6300,55.61
user6301,password6301,6.16
user6302,password6302,56.74
user6303,password6303,53.24
user6304,password6304,94.14
user6305,password6305,46.54
user6306,password6306,110.89
user6307,password6307,28.95
user6308,password6308,256.43
user6309,password6309,122.51
user6310,password6310,12.53
user6311,password6311,170.65
user6312,password6312,157.28
user6313,password6313,43.68
user6314,password6314,6.59
user6315,password6315,31.35
user6316,password6316,122.5
user6317,password6317,123.33
user6318,password6318,31.41
user6319,password6319,106.47
user6320,password6320,30.87
user6321,password6321,110.34
user6322,password6322,212.68
user6323,password6323,56.21
user6324,password6324,114.07
user6325,password6325,68.88
user6326,password6326,42.42
user6327,password6327,137.15
user6328,password6328,177.5
user6329,password6329,41.85
user6330,password6330,209.02
user6331,password6331,192.39
user6332,password6332,68.63
user6333,password6333,87.31
user6334,password6334,28.22
user6335,password6335,50.76
user6336,password6336,88.27
user6337,password6337,44.13
user6338,password6338,85.79
user6339,password6339,90.93
user6340,password6340,50.96
user6341,password6341,71.66
user6342,password6342,19.74
user6343,password6343,133.43
user6344,password6344,5.26
user6345,password6345,74.45
user6346,password6346,62.06
user6347,password6347,59.07
user6348,password6348,45.87
user6349,password6349,21.14
user6350,password6350,117.69
user6351,password6351,140.92
user6352,password6352,112.87
user6353,password6353,85.8
user6354,password6354,162.56
user6355,password6355,81.1
user6356,password6356,53.56
user6357,password6357,9.92
user6358,password6358,69.6
user6359,password6359,33.29
user6360,password6360,112.03
user6361,password6361,14.82
user6362,password6362,81.48
user6363,password6363,79.19
user6364,password6364,188.75
user6365,password6365,41.13
user6366,password6366,49.59
user6367,password6367,47.75
user6368,password6368,176.14
user6369,password6369,57.01
user6370,password6370,5.01
user6371,password6371,82.49
user6372,password6372,70.14
user6373,password6373,115.1
user6374,password6374,19.03
user6375,password6375,3.05
user6376,password6376,303
user6377,password6377,131.43
user6378,password6378,2.08
user6379,password6379,115.66
user6380,password6380,32.63
user6381,password6381,55.33
user6382,password6382,102.7
user6383,password6383,21.85
user6384,password6384,2.47
user6385,password6385,43.29
user6386,password6386,143.66
user6387,password6387,54.77
user6388,password6388,42.88
user6389,password6389,141.5
user6390,password6390,48.52
user6391,password6391,20.4
user6392,password6392,247.27
user6393,password6393,69.28
user6394,password6394,59.44
user6395,password6395,39.11
user6396,password6396,110.72
user6397,password6397,124.44
user6398,password6398,143.31
user6399,password6399,119.92
user6400,password6400,172.3
user6401,password6401,43.06
user6402,password6402,20.31
user6403,password6403,92.4
user6404,password6404,136.99
user6405,password6405,150.96
user6406,password6406,8.51
user6407,password6407,115.71
user6408,password6408,9.07
user6409,password6409,100.58
user6410,password6410,74.16
user6411,password6411,116.58
user6412,password6412,30.38
user6413,password6413,126.04
user6414,password6414,91.41
user6415,password6415,95.22
user6416,password6416,32.88
user6417,password6417,184.49
user6418,password6418,6.04
user6419,password6419,53.89
user6420,password6420,94.19
user6421,password6421,107.79
user6422,password6422,62.46
user6423,password6423,25.08
user6424,password6424,51.65
user6425,password6425,36.35
user6426,password6426,2.93
user6427,password6427,89.89
user6428,password6428,103.26
user6429,password6429,102.9
user6430,password6430,46.58
user6431,password6431,61.67
user6432,password6432,230.81
user6433,password6433,25.29
user6434,password6434,74.64
user6435,password6435,158.41
user6436,password6436,28.16
user6437,password6437,172.5
user6438,password6438,42.1
user6439,password6439,128.49
user6440,password6440,40.48
user6441,password6441,53.67
user6442,password6442,44.87
user6443,password6443,150.6
user6444,password6444,97.57
user6445,password6445,9.95
user6446,password6446,96.02
user6447,password6447,211.23
user6448,password6448,118.09
user6449,password6449,230.62
user6450,password6450,45.37
user6451,password6451,28.19
user6452,password6452,72.52
user6453,password6453,112.35
user6454,password6454,34.04
user6455,password6455,198.95
user6456,password6456,168.23
user6457,password6457,70.61
user6458,password6458,55.77
user6459,password6459,106.77
user6460,password6460,127.52
user6461,password6461,136.78
user6462,password6462,40.43
user6463,password6463,69.92
user6464,password6464,51.9
user6465,password6465,4.21
user6466,password6466,119.37
user6467,password6467,17.56
user6468,password6468,143.69
user6469,password6469,64.15
user6470,password6470,120.44
user6471,password6471,147.69
user6472,password6472,113.31
user6473,password6473,144.42
user6474,password6474,223.91
user6475,password6475,10.22
user6476,password6476,157.53
user6477,password6477,207.49
user6478,password6478,264.84
user6479,password6479,135.31
user6480,password6480,7.71
user6481,password6481,29.69
user6482,password6482,84.59
user6483,password6483,97.95
user6484,password6484,25.18
user6485,password6485,65.22
user6486,password6486,131.63
user6487,password6487,37.54
user6488,password6488,19.54
user6489,password6489,26.86
user6490,password6490,24.44
user6491,password6491,3.11
user6492,password6492,10.54
user6493,password6493,46.87
user6494,password6494,99.1
user6495,password6495,188.09
user6496,password6496,18.47
user6497,password6497,137.68
user6498,password6498,2.27
user6499,password6499,81.39
user6500,password6500,52.79
user6501,password6501,88.72
user6502,password6502,37.76
user6503,password6503,11.41
user6504,password6504,172.42
user6505,password6505,74.37
user6506,password6506,88.57
user6507,password6507,32.66
user6508,password6508,170.85
user6509,password6509,165.77
user6510,password6510,57.53
user6511,password6511,85.4
user6512,password6512,27.64
user6513,password6513,39.59
user6514,password6514,112.3
user6515,password6515,58.49
user6516,password6516,30.99
user6517,password6517,12.7
user6518,password6518,52.17
user6519,password6519,69
user6520,password6520,113.08
user6521,password6521,146.78
user6522,password6522,146.24
user6523,password6523,94.46
user6524,password6524,169.65
user6525,password6525,25.91
user6526,password6526,13.26
user6527,password6527,22.31
user6528,password6528,141.19
user6529,password6529,25.79
