user,password,credit
user47581,password47581,37.11
user47582,password47582,111.18
user47583,password47583,89.47
user47584,password47584,110.51
user47585,password47585,106.5
user47586,password47586,36.38
user47587,password47587,96.41
user47588,password47588,115.57
user47589,password47589,1.62
user47590,password47590,39.32
user47591,password47591,119.23
user47592,password47592,52.63
user47593,password47593,69.2
user47594,password47594,53.92
user47595,password47595,76.49
user47596,password47596,54.33
user47597,password47597,94.93
user47598,password47598,47.78
user47599,password47599,128.76
user47600,password47600,37.09
user47601,password47601,86.42
user47602,password47602,50.68
user47603,password47603,56.64
user47604,password47604,64.36
user47605,password47605,18.26
user47606,password47606,20.66
user47607,password47607,99.57
user47608,password47608,42.92
user47609,password47609,5.22
user47610,password47610,177.58
user47611,password47611,103.73
user47612,password47612,166.3
user47613,password47613,145.91
user47614,password47614,195.54
user47615,password47615,69.75
user47616,password47616,182.58
user47617,password47617,21.76
user47618,password47618,25.37
user47619,password47619,23.02
user47620,password47620,306.12
user47621,password47621,100.87
user47622,password47622,97.33
user47623,password47623,33.25
user47624,password47624,127.96
user47625,password47625,104.44
user47626,password47626,327.73
user47627,password47627,33.17
user47628,password47628,6.85
user47629,password47629,124.77
user47630,password47630,16.5
user47631,password47631,31.68
user47632,password47632,48.09
user47633,password47633,39.53
user47634,password47634,32.21
user47635,password47635,47.36
user47636,password47636,64.95
user47637,password47637,58.27
user47638,password47638,137.34
user47639,password47639,126.3
user47640,password47640,107.94
user47641,password47641,109.2
user47642,password47642,126.06
user47643,password47643,157.51
user47644,password47644,43.44
user47645,password47645,54.85
user47646,password47646,121.75
user47647,password47647,2.72
user47648,password47648,95.01
user47649,password47649,75.12
user47650,password47650,36
user47651,password47651,86.44
user47652,password47652,161.25
user47653,password47653,5.3
user47654,password47654,42.65
user47655,password47655,151.7
user47656,password47656,174.6
user47657,password47657,115.63
user47658,password47658,26.67
user47659,password47659,67.52
user47660,password47660,88.4
user47661,password47661,43.92
user47662,password47662,172.88
user47663,password47663,52.08
user47664,password47664,16.5
user47665,password47665,125.34
user47666,password47666,72.93
user47667,password47667,37.65
user47668,password47668,157.71
user47669,password47669,21.75
user47670,password47670,211.26
user47671,password47671,59.04
user47672,password47672,111.23
user47673,password47673,46.76
user47674,password47674,48.81
user47675,password47675,43.12
user47676,password47676,145.84
user47677,password47677,77.22
user47678,password47678,1.55
user47679,password47679,25.94
user47680,password47680,91.45
user47681,password47681,138.52
user47682,password47682,90.76
user47683,password47683,146.82
user47684,password47684,52.37
user47685,password47685,26.62
user47686,password47686,83.8
user47687,password47687,15.12
user47688,password47688,3.54
user47689,password47689,41.26
user47690,password47690,51.11
user47691,password47691,88.44
user47692,password47692,26.61
user47693,password47693,66.76
user47694,password47694,93.51
user47695,password47695,51.73
user47696,password47696,137.2
user47697,password47697,82.34
user47698,password47698,49.58
user47699,password47699,37.21
user47700,password47700,48.9
user47701,password47701,63.49
user47702,password47702,62.12
user47703,password47703,51.34
user47704,password47704,78.86
user47705,password47705,71.85
user47706,password47706,40.11
user47707,password47707,95.26
user47708,password47708,100.07
user47709,password47709,94.5
user47710,password47710,46.29
user47711,password47711,21.98
user47712,password47712,137.11
user47713,password47713,208.58
user47714,password47714,88.19
user47715,password47715,74.24
user47716,password47716,11.59
user47717,password47717,137.27
user47718,password47718,111.85
user47719,password47719,108.02
user47720,password47720,176.74
user47721,password47721,7.21
user47722,password47722,96.7
user47723,password47723,46.77
user47724,password47724,139.93
user47725,password47725,61.58
user47726,password47726,149.31
user47727,password47727,75.87
user47728,password47728,104.92
user47729,password47729,24.09
user47730,password47730,22.5
user47731,password47731,139.02
user47732,password47732,108.16
user47733,password47733,163.17
user47734,password47734,57.99
user47735,password47735,16.54
user47736,password47736,70.11
user47737,password47737,86.66
user47738,password47738,12.62
user47739,password47739,19.25
user47740,password47740,0.56
user47741,password47741,80.85
user47742,password47742,106.02
user47743,password47743,137.58
user47744,password47744,81.89
user47745,password47745,111.69
user47746,password47746,107.7
user47747,password47747,112.4
user47748,password47748,43.95
user47749,password47749,89.12
user47750,password47750,78.38
user47751,password47751,29.15
user47752,password47752,185.7
user47753,password47753,154.72
user47754,password47754,26.98
user47755,password47755,35.1
user47756,password47756,79.9
user47757,password47757,4.98
user47758,password47758,100.38
user47759,password47759,128.6
user47760,password47760,150
user47761,password47761,29.52
user47762,password47762,50.46
user47763,password47763,65.43
user47764,password47764,145.6
user47765,password47765,214.68
user47766,password47766,49.19
user47767,password47767,143.6
user47768,password47768,153.35
user47769,password47769,119.72
user47770,password47770,113.56
user47771,password47771,18.02
user47772,password47772,203.68
user47773,password47773,189.8
user47774,password47774,121.28
user47775,password47775,24.97
user47776,password47776,12.88
user47777,password47777,71.43
user47778,password47778,101.05
user47779,password47779,81.22
user47780,password47780,186.07
user47781,password47781,85.8
user47782,password47782,30.06
user47783,password47783,46.26
user47784,password47784,21.08
user47785,password47785,189.63
user47786,password47786,129.67
user47787,password47787,54.51
user47788,password47788,53.6
user47789,password47789,130.69
user47790,password47790,43.19
user47791,password47791,50.87
user47792,password47792,221.88
user47793,password47793,324.76
user47794,password47794,118.03
user47795,password47795,44.51
user47796,password47796,63.93
user47797,password47797,36.79
user47798,password47798,74.57
user47799,password47799,45.12
user47800,password47800,5.33
user47801,password47801,18.63
user47802,password47802,74.58
user47803,password47803,35.1
user47804,password47804,74.05
user47805,password47805,79.1
user47806,password47806,35.37
user47807,password47807,73.24
user47808,password47808,71.25
user47809,password47809,55.59
user47810,password47810,22.92
user47811,password47811,133.61
user47812,password47812,24.57
user47813,password47813,49.57
user47814,password47814,125.3
user47815,password47815,68.95
user47816,password47816,118.79
user47817,password47817,136.54
user47818,password47818,75.85
user47819,password47819,105.55
user47820,password47820,50.49
user47821,password47821,13.3
user47822,password47822,39.64
user47823,password47823,54.22
user47824,password47824,116.68
user47825,password47825,112.02
user47826,password47826,112.79
user47827,password47827,80.31
user47828,password47828,170.55
user47829,password47829,36.5
user47830,password47830,69.96
user47831,password47831,159.74
user47832,password47832,13.96
user47833,password47833,106.95
user47834,password47834,73.85
user47835,password47835,105.47
user47836,password47836,23.22
user47837,password47837,98.56
user47838,password47838,166.93
user47839,password47839,112.98
user47840,password47840,179.71
user47841,password47841,35
user47842,password47842,257.39
user47843,password47843,31.52
user47844,password47844,33.29
user47845,password47845,93.02
user47846,password47846,1.79
user47847,password47847,23.75
user47848,password47848,30.31
user47849,password47849,129.1
user47850,password47850,43.58
user47851,password47851,40.15
user47852,password47852,143.36
user47853,password47853,74.53
user47854,password47854,32.22
user47855,password47855,83.81
user47856,password47856,1.7
user47857,password47857,52.18
user47858,password47858,175.13
user47859,password47859,130.47
user47860,password47860,16.92
user47861,password47861,2.33
user47862,password47862,15.05
user47863,password47863,41.72
user47864,password47864,30.6
user47865,password47865,54.33
user47866,password47866,38.29
user47867,password47867,173.6
user47868,password47868,71.75
user47869,password47869,167.6
user47870,password47870,10.08
user47871,password47871,65.35
user47872,password47872,90.01
user47873,password47873,254.62
user47874,password47874,26.31
user47875,password47875,116.06
user47876,password47876,96.97
user47877,password47877,63.35
user47878,password47878,85.15
user47879,password47879,46.45
user47880,password47880,56.93
user47881,password47881,30.4
user47882,password47882,34.67
user47883,password47883,27.91
user47884,password47884,116.74
user47885,password47885,55.95
user47886,password47886,39.6
user47887,password47887,156.31
user47888,password47888,97.21
user47889,password47889,3.56
user47890,password47890,10.92
user47891,password47891,84.03
user47892,password47892,57.29
user47893,password47893,43.26
user47894,password47894,42.14
user47895,password47895,24.32
user47896,password47896,37.62
user47897,password47897,130.85
user47898,password47898,60.9
user47899,password47899,0.21
user47900,password47900,7.62
user47901,password47901,30.81
user47902,password47902,3.25
user47903,password47903,165.79
user47904,password47904,81.38
user47905,password47905,4.57
user47906,password47906,75.62
user47907,password47907,101.47
user47908,password47908,5.55
user47909,password47909,177.89
user47910,password47910,44.21
user47911,password47911,44.41
user47912,password47912,70.74
user47913,password47913,10.61
user47914,password47914,108.85
user47915,password47915,12.68
user47916,password47916,29.23
user47917,password47917,5.23
user47918,password47918,90.85
user47919,password47919,131.51
user47920,password47920,39.48
user47921,password47921,153.18
user47922,password47922,245.68
user47923,password47923,213.14
user47924,password47924,180.38
user47925,password47925,93.92
user47926,password47926,62.06
user47927,password47927,99.38
user47928,password47928,242.98
user47929,password47929,41.01
user47930,password47930,120.49
user47931,password47931,8.98
user47932,password47932,24.66
user47933,password47933,29.16
user47934,password47934,2.88
user47935,password47935,93.42
user47936,password47936,164.64
user47937,password47937,91.24
user47938,password47938,94.58
user47939,password47939,3.65
user47940,password47940,60.38
user47941,password47941,4.27
user47942,password47942,5.63
user47943,password47943,94.82
user47944,password47944,49.92
user47945,password47945,112.48
user47946,password47946,17.75
user47947,password47947,88.1
user47948,password47948,1.25
user47949,password47949,130.8
user47950,password47950,67.64
user47951,password47951,136.43
user47952,password47952,8.86
user47953,password47953,37.17
user47954,password47954,67.94
user47955,password47955,62.7
user47956,password47956,39.82
user47957,password47957,95.26
user47958,password47958,71.62
user47959,password47959,61.57
user47960,password47960,297.19
user47961,password47961,182.23
user47962,password47962,91.74
user47963,password47963,63.38
user47964,password47964,163.64
user47965,password47965,144.11
user47966,password47966,35.19
user47967,password47967,28.98
user47968,password47968,183.25
user47969,password47969,145.62
user47970,password47970,16.31
user47971,password47971,109.02
user47972,password47972,95.09
user47973,password47973,3
user47974,password47974,20.53
user47975,password47975,138
user47976,password47976,84.12
user47977,password47977,85.85
user47978,password47978,185
user47979,password47979,45.69
user47980,password47980,94.53
user47981,password47981,83.58
user47982,password47982,4.12
user47983,password47983,139.84
user47984,password47984,211.74
user47985,password47985,67.2
user47986,password47986,48.91
user47987,password47987,241.2
user47988,password47988,43.07
user47989,password47989,79.01
user47990,password47990,24.09
user47991,password47991,141.26
user47992,password47992,83.36
user47993,password47993,49.36
user47994,password47994,106.03
user47995,password47995,111.84
user47996,password47996,56.63
user47997,password47997,135.21
user47998,password47998,99.22
user47999,password47999,21.97
user48000,password48000,43.44
user48001,password48001,66.97
user48002,password48002,21.23
user48003,password48003,37.72
user48004,password48004,107
user48005,password48005,119.62
user48006,password48006,90.41
user48007,password48007,117.85
user48008,password48008,27.91
user48009,password48009,16.38
user48010,password48010,71.64
user48011,password48011,46.63
user48012,password48012,119.75
user48013,password48013,94.68
user48014,password48014,19.34
user48015,password48015,211.21
user48016,password48016,144.98
user48017,password48017,13.97
user48018,password48018,1.45
user48019,password48019,135.39
user48020,password48020,81.2
user48021,password48021,12.32
user48022,password48022,55.38
user48023,password48023,124.15
user48024,password48024,38.24
user48025,password48025,50.23
user48026,password48026,85.97
user48027,password48027,61.37
user48028,password48028,10.81
user48029,password48029,167.9
user48030,password48030,99.85
user48031,password48031,48.19
user48032,password48032,34.19
user48033,password48033,32.79
user48034,password48034,3.06
user48035,password48035,63.43
user48036,password48036,1.28
user48037,password48037,33.14
user48038,password48038,7.25
user48039,password48039,12.46
user48040,password48040,28.74
user48041,password48041,136.17
user48042,password48042,118.16
user48043,password48043,3.7
user48044,password48044,125.12
user48045,password48045,28.77
user48046,password48046,20.6
user48047,password48047,71.27
user48048,password48048,104.85
user48049,password48049,90.56
user48050,password48050,68.11
user48051,password48051,124.65
user48052,password48052,44.42
user48053,password48053,7.51
user48054,password48054,208.28
user48055,password48055,8.6
user48056,password48056,62.61
user48057,password48057,112.57
user48058,password48058,13.39
user48059,password48059,24.98
user48060,password48060,90.21
user48061,password48061,75.28
user48062,password48062,104.17
user48063,password48063,65.57
user48064,password48064,31.18
user48065,password48065,155.13
user48066,password48066,192.49
user48067,password48067,98.57
user48068,password48068,194.22
user48069,password48069,119.31
user48070,password48070,38.8
user48071,password48071,97.41
user48072,password48072,85.44
user48073,password48073,114.67
user48074,password48074,39.07
user48075,password48075,155.42
user48076,password48076,42.1
user48077,password48077,106.52
user48078,password48078,47.49
user48079,password48079,47.2
user48080,password48080,100.53
user48081,password48081,122.61
user48082,password48082,131.62
user48083,password48083,143.9
user48084,password48084,140.32
user48085,password48085,139.26
user48086,password48086,32.88
user48087,password48087,76.11
user48088,password48088,16.72
user48089,password48089,55.21
user48090,password48090,7.71
user48091,password48091,11.31
user48092,password48092,60.83
user48093,password48093,77.43
user48094,password48094,1.87
user48095,password48095,43.99
user48096,password48096,251.39
user48097,password48097,35.94
user48098,password48098,91.05
user48099,password48099,66.35
user48100,password48100,71.36
user48101,password48101,77.54
user48102,password48102,146.05
user48103,password48103,34.09
user48104,password48104,44.99
user48105,password48105,65.94
user48106,password48106,92.6
user48107,password48107,49.97
user48108,password48108,114.66
user48109,password48109,126.02
user48110,password48110,330.95
user48111,password48111,138.25
user48112,password48112,106.62
user48113,password48113,43.31
user48114,password48114,111.03
user48115,password48115,149.28
user48116,password48116,13.17
user48117,password48117,127.76
user48118,password48118,82.26
user48119,password48119,72.15
user48120,password48120,115.99
user48121,password48121,11.19
user48122,password48122,57.39
user48123,password48123,14.02
user48124,password48124,2.71
user48125,password48125,89.84
user48126,password48126,51.6
user48127,password48127,19.05
user48128,password48128,19.22
user48129,password48129,103.62
user48130,password48130,62.08
user48131,password48131,10.53
user48132,password48132,161.4
user48133,password48133,161.26
user48134,password48134,45.8
user48135,password48135,158.25
user48136,password48136,6.76
user48137,password48137,27.05
user48138,password48138,58.1
user48139,password48139,164.8
user48140,password48140,69.8
user48141,password48141,112.27
user48142,password48142,56.59
user48143,password48143,15.99
user48144,password48144,79.94
user48145,password48145,163.92
user48146,password48146,167
user48147,password48147,94.34
user48148,password48148,73.35
user48149,password48149,10.68
user48150,password48150,69.35
user48151,password48151,85.71
user48152,password48152,167.43
user48153,password48153,55.53
user48154,password48154,13.16
user48155,password48155,68.02
user48156,password48156,45.67
user48157,password48157,204.15
user48158,password48158,24.71
user48159,password48159,27.29
user48160,password48160,157.26
user48161,password48161,61.82
user48162,password48162,16.1
user48163,password48163,15.16
user48164,password48164,100.48
user48165,password48165,8.02
user48166,password48166,57.28
user48167,password48167,212.34
user48168,password48168,13.81
user48169,password48169,19.54
user48170,password48170,190.28
user48171,password48171,176.49
user48172,password48172,41.68
user48173,password48173,62.09
user48174,password48174,105.98
user48175,password48175,161.55
user48176,password48176,9.55
user48177,password48177,137.37
user48178,password48178,123.08
user48179,password48179,88.55
user48180,password48180,11.1
user48181,password48181,170.38
user48182,password48182,159.1
user48183,password48183,57.68
user48184,password48184,296.23
user48185,password48185,173.98
user48186,password48186,24.82
user48187,password48187,6.61
user48188,password48188,57.83
user48189,password48189,82.55
user48190,password48190,104.59
user48191,password48191,70.38
user48192,password48192,119.76
user48193,password48193,37.5
user48194,password48194,146.07
user48195,password48195,69.44
user48196,password48196,16.43
user48197,password48197,58.57
user48198,password48198,49.94
user48199,password48199,120.17
user48200,password48200,60.39
user48201,password48201,31.59
user48202,password48202,14.1
user48203,password48203,93.17
user48204,password48204,41.95
user48205,password48205,94.74
user48206,password48206,18.16
user48207,password48207,32.57
user48208,password48208,41.84
user48209,password48209,92.77
user48210,password48210,0.76
user48211,password48211,215.68
user48212,password48212,170.52
user48213,password48213,24.42
user48214,password48214,150.97
user48215,password48215,35.74
user48216,password48216,101.7
user48217,password48217,87.27
user48218,password48218,96.48
user48219,password48219,132.47
user48220,password48220,10.91
user48221,password48221,12.28
user48222,password48222,31.28
user48223,password48223,32.25
user48224,password48224,56.98
user48225,password48225,39.13
user48226,password48226,49.93
user48227,password48227,113.89
user48228,password48228,153.57
user48229,password48229,49.75
user48230,password48230,29.98
user48231,password48231,31.85
user48232,password48232,96.13
user48233,password48233,17.09
user48234,password48234,231.6
user48235,password48235,57.71
user48236,password48236,63.98
user48237,password48237,18.31
user48238,password48238,34.08
user48239,password48239,52.13
user48240,password48240,103.2
user48241,password48241,162.99
user48242,password48242,108.56
user48243,password48243,4.1
user48244,password48244,45.52
user48245,password48245,9.82
user48246,password48246,31.15
user48247,password48247,164.97
user48248,password48248,7.23
user48249,password48249,99.83
user48250,password48250,26.04
user48251,password48251,94.36
user48252,password48252,63.87
user48253,password48253,88.79
user48254,password48254,77.23
user48255,password48255,58.38
user48256,password48256,52.56
user48257,password48257,75.39
user48258,password48258,81.12
user48259,password48259,84.77
user48260,password48260,250.04
user48261,password48261,35.17
user48262,password48262,164.46
user48263,password48263,11.32
user48264,password48264,238.09
user48265,password48265,48.54
user48266,password48266,102.07
user48267,password48267,5.42
user48268,password48268,324.03
user48269,password48269,96.82
user48270,password48270,103.78
user48271,password48271,5.35
user48272,password48272,49.78
user48273,password48273,11.59
user48274,password48274,42.47
user48275,password48275,145.56
user48276,password48276,217.86
user48277,password48277,97.32
user48278,password48278,123.44
user48279,password48279,80.22
user48280,password48280,52.41
user48281,password48281,107.07
user48282,password48282,23.19
user48283,password48283,117.25
user48284,password48284,102.87
user48285,password48285,2.66
user48286,password48286,24.7
user48287,password48287,49.25
user48288,password48288,9.04
user48289,password48289,42.85
user48290,password48290,144.5
user48291,password48291,0.26
user48292,password48292,172.18
user48293,password48293,19.77
user48294,password48294,76.77
user48295,password48295,38.83
user48296,password48296,207.99
user48297,password48297,186.74
user48298,password48298,5.44
user48299,password48299,184.4
user48300,password48300,37.27
user48301,password48301,135.32
user48302,password48302,56.6
user48303,password48303,13.58
user48304,password48304,98.08
user48305,password48305,194.15
user48306,password48306,148.79
user48307,password48307,40.61
user48308,password48308,38.71
user48309,password48309,1.1
user48310,password48310,54.91
user48311,password48311,93.33
user48312,password48312,62.78
user48313,password48313,17.97
user48314,password48314,89.71
user48315,password48315,161.9
user48316,password48316,14.42
user48317,password48317,119.18
user48318,password48318,14.68
user48319,password48319,82.75
user48320,password48320,5.94
user48321,password48321,30.91
user48322,password48322,22.24
user48323,password48323,147.37
user48324,password48324,59.04
user48325,password48325,13.04
user48326,password48326,37.15
user48327,password48327,145.16
user48328,password48328,57.51
user48329,password48329,13.32
user48330,password48330,124.29
user48331,password48331,192.09
user48332,password48332,129.02
user48333,password48333,282.41
user48334,password48334,85.86
user48335,password48335,1.15
user48336,password48336,91.01
user48337,password48337,138.24
user48338,password48338,127.2
user48339,password48339,49.96
user48340,password48340,125.43
user48341,password48341,13.78
user48342,password48342,131.06
user48343,password48343,98.49
user48344,password48344,65.25
user48345,password48345,222.39
user48346,password48346,83.75
user48347,password48347,87.52
user48348,password48348,142.08
user48349,password48349,34.49
user48350,password48350,42.52
user48351,password48351,54.55
user48352,password48352,75.87
user48353,password48353,79.7
user48354,password48354,213.75
user48355,password48355,6.61
user48356,password48356,86.15
user48357,password48357,73.03
user48358,password48358,6.37
user48359,password48359,110.05
user48360,password48360,13.29
user48361,password48361,121.46
user48362,password48362,116.36
user48363,password48363,152.59
user48364,password48364,61.5
user48365,password48365,31.77
user48366,password48366,75.2
user48367,password48367,89.9
user48368,password48368,123.72
user48369,password48369,172.03
user48370,password48370,65.96
user48371,password48371,21.93
user48372,password48372,171.18
user48373,password48373,127.85
user48374,password48374,10.08
user48375,password48375,7.56
user48376,password48376,22.22
user48377,password48377,17.25
user48378,password48378,21.56
user48379,password48379,129.09
user48380,password48380,32.59
user48381,password48381,213.83
user48382,password48382,1.92
user48383,password48383,71.43
user48384,password48384,36.77
user48385,password48385,47.91
user48386,password48386,62.76
user48387,password48387,30.81
user48388,password48388,41.93
user48389,password48389,13.13
user48390,password48390,184.54
user48391,password48391,35.69
user48392,password48392,50.89
user48393,password48393,93.49
user48394,password48394,88.84
user48395,password48395,160.61
user48396,password48396,18.82
user48397,password48397,113.8
user48398,password48398,79.12
user48399,password48399,72.83
user48400,password48400,114.04
user48401,password48401,28.54
user48402,password48402,138.43
user48403,password48403,51.85
user48404,password48404,67.17
user48405,password48405,7.15
user48406,password48406,11.17
user48407,password48407,14.58
user48408,password48408,86.74
user48409,password48409,112.05
user48410,password48410,139.22
user48411,password48411,33.76
user48412,password48412,101.4
user48413,password48413,10.78
user48414,password48414,93.24
user48415,password48415,79.39
user48416,password48416,89.57
user48417,password48417,159.67
user48418,password48418,36.41
user48419,password48419,58.89
user48420,password48420,37.29
user48421,password48421,138.2
user48422,password48422,72.29
user48423,password48423,8.78
user48424,password48424,186.38
user48425,password48425,94.5
user48426,password48426,136.17
user48427,password48427,58.49
user48428,password48428,53.45
user48429,password48429,146.97
user48430,password48430,89.88
user48431,password48431,15.2
user48432,password48432,5.82
user48433,password48433,137.05
user48434,password48434,59.06
user48435,password48435,69.71
user48436,password48436,62.31
user48437,password48437,0.31
user48438,password48438,21.49
user48439,password48439,101.69
user48440,password48440,19.59
user48441,password48441,179.74
user48442,password48442,25.12
user48443,password48443,139.36
user48444,password48444,73.68
user48445,password48445,147.44
user48446,password48446,14.23
user48447,password48447,27.26
user48448,password48448,55.2
user48449,password48449,153.2
user48450,password48450,115.05
user48451,password48451,78.71
user48452,password48452,18.57
user48453,password48453,107.46
user48454,password48454,84.74
user48455,password48455,83.17
user48456,password48456,94.21
user48457,password48457,156.06
user48458,password48458,242.58
user48459,password48459,12.23
user48460,password48460,74.98
user48461,password48461,46.89
user48462,password48462,169.23
user48463,password48463,119.22
user48464,password48464,62.88
user48465,password48465,63.12
user48466,password48466,113.8
user48467,password48467,89.52
user48468,password48468,109.26
user48469,password48469,93.26
user48470,password48470,96.88
user48471,password48471,24.78
user48472,password48472,27.08
user48473,password48473,123.78
user48474,password48474,188.31
user48475,password48475,153.87
user48476,password48476,6.07
user48477,password48477,12.48
user48478,password48478,1.37
user48479,password48479,34
user48480,password48480,17.25
user48481,password48481,128.84
user48482,password48482,32.09
user48483,password48483,132.22
user48484,password48484,34.51
user48485,password48485,24.57
user48486,password48486,115.17
user48487,password48487,185.29
user48488,password48488,8.7
user48489,password48489,352.24
user48490,password48490,179.98
user48491,password48491,148.24
user48492,password48492,90.9
user48493,password48493,12.84
user48494,password48494,87.14
user48495,password48495,79.38
user48496,password48496,9.25
user48497,password48497,125.28
user48498,password48498,54.75
user48499,password48499,6.47
user48500,password48500,113.43
user48501,password48501,202.94
user48502,password48502,94.36
user48503,password48503,84.98
user48504,password48504,68.03
user48505,password48505,121.49
user48506,password48506,12.1
user48507,password48507,74.28
user48508,password48508,146.49
user48509,password48509,88.67
user48510,password48510,108.8
user48511,password48511,30.46
user48512,password48512,17.68
user48513,password48513,165.46
user48514,password48514,117.99
user48515,password48515,9.47
user48516,password48516,65.92
user48517,password48517,4.19
user48518,password48518,20.03
user48519,password48519,14.23
user48520,password48520,57.23
user48521,password48521,32.41
user48522,password48522,89.71
user48523,password48523,33.96
user48524,password48524,123.33
user48525,password48525,2.38
user48526,password48526,79.97
user48527,password48527,23.65
user48528,password48528,107.52
user48529,password48529,57.69
user48530,password48530,69.81
user48531,password48531,10.81
user48532,password48532,81.21
user48533,password48533,21.19
user48534,password48534,11.09
user48535,password48535,39.43
user48536,password48536,19.94
user48537,password48537,92.81
user48538,password48538,84.43
user48539,password48539,7.7
user48540,password48540,78.15
user48541,password48541,27.63
user48542,password48542,24.14
user48543,password48543,26.96
user48544,password48544,123.29
user48545,password48545,37.52
user48546,password48546,104.32
user48547,password48547,134.59
user48548,password48548,66.27
user48549,password48549,204.34
user48550,password48550,183.19
user48551,password48551,1.11
user48552,password48552,174.86
user48553,password48553,27.98
user48554,password48554,8.76
user48555,password48555,13.1
user48556,password48556,80.39
user48557,password48557,53.37
user48558,password48558,33.28
user48559,password48559,110.46
user48560,password48560,111.13
user48561,password48561,166.48
user48562,password48562,166.21
user48563,password48563,24.82
user48564,password48564,80.57
user48565,password48565,163.09
user48566,password48566,79.36
user48567,password48567,60.98
user48568,password48568,55.63
user48569,password48569,12
user48570,password48570,161.78
user48571,password48571,61.35
user48572,password48572,27.68
user48573,password48573,132.86
user48574,password48574,148.81
user48575,password48575,22.78
user48576,password48576,17.15
user48577,password48577,83.6
user48578,password48578,119.05
user48579,password48579,65.49
user48580,password48580,102.54
user48581,password48581,89.97
user48582,password48582,93.09
user48583,password48583,40.21
user48584,password48584,29.63
user48585,password48585,100.84
user48586,password48586,27.62
user48587,password48587,107.47
user48588,password48588,15.96
user48589,password48589,115.14
user48590,password48590,191.82
user48591,password48591,157.54
user48592,password48592,4.28
user48593,password48593,95.35
user48594,password48594,175.96
user48595,password48595,146.3
user48596,password48596,70.63
user48597,password48597,77.87
user48598,password48598,54.85
user48599,password48599,39.52
user48600,password48600,217.17
user48601,password48601,48.24
user48602,password48602,69.01
user48603,password48603,51.43
user48604,password48604,80.26
user48605,password48605,30.59
user48606,password48606,39.03
user48607,password48607,31.32
user48608,password48608,147.49
user48609,password48609,13.13
user48610,password48610,10.83
user48611,password48611,68.58
user48612,password48612,55.13
user48613,password48613,154.72
user48614,password48614,193.44
user48615,password48615,199.35
user48616,password48616,299.31
user48617,password48617,110.28
user48618,password48618,79.29
user48619,password48619,102.98
user48620,password48620,50.02
user48621,password48621,181.02
user48622,password48622,122.35
user48623,password48623,186.54
user48624,password48624,146.43
user48625,password48625,59.27
user48626,password48626,59.37
user48627,password48627,155.12
user48628,password48628,120.76
user48629,password48629,3.46
user48630,password48630,42.3
user48631,password48631,18.88
user48632,password48632,173.45
user48633,password48633,184.37
user48634,password48634,11.68
user48635,password48635,87.01
user48636,password48636,82.16
user48637,password48637,27.5
user48638,password48638,71.76
user48639,password48639,92.25
user48640,password48640,66.53
user48641,password48641,144.04
user48642,password48642,134.37
user48643,password48643,41.78
user48644,password48644,191.66
user48645,password48645,111.1
user48646,password48646,6.29
user48647,password48647,163.34
user48648,password48648,183.24
user48649,password48649,36.55
user48650,password48650,89.84
user48651,password48651,61.6
user48652,password48652,113.15
user48653,password48653,162.78
user48654,password48654,192.53
user48655,password48655,102.63
user48656,password48656,104.03
user48657,password48657,220.34
user48658,password48658,116.09
user48659,password48659,1
user48660,password48660,87.27
user48661,password48661,51.71
user48662,password48662,25.62
user48663,password48663,14.81
user48664,password48664,33.8
user48665,password48665,36.46
user48666,password48666,54
user48667,password48667,155.98
user48668,password48668,111.22
user48669,password48669,7.13
user48670,password48670,156.32
user48671,password48671,147.56
user48672,password48672,79.2
user48673,password48673,4.66
user48674,password48674,211.05
user48675,password48675,83.71
user48676,password48676,112.49
user48677,password48677,138.84
user48678,password48678,131.46
user48679,password48679,113.62
user48680,password48680,39.55
user48681,password48681,86.67
user48682,password48682,21.37
user48683,password48683,57.31
user48684,password48684,69.86
user48685,password48685,101.72
user48686,password48686,189.85
user48687,password48687,25.12
user48688,password48688,49.18
user48689,password48689,43.7
user48690,password48690,25.66
user48691,password48691,73.29
user48692,password48692,83.69
user48693,password48693,31.48
user48694,password48694,3.23
user48695,password48695,123.62
user48696,password48696,123.37
user48697,password48697,59.23
user48698,password48698,0.21
user48699,password48699,91.08
user48700,password48700,21.98
user48701,password48701,16.37
user48702,password48702,44.73
user48703,password48703,74.31
user48704,password48704,147.6
user48705,password48705,120.57
user48706,password48706,7.22
user48707,password48707,79.35
user48708,password48708,71.9
user48709,password48709,27.24
user48710,password48710,160.23
user48711,password48711,16.29
user48712,password48712,4.37
user48713,password48713,136.55
user48714,password48714,181.21
user48715,password48715,68.6
user48716,password48716,238.26
user48717,password48717,263.92
user48718,password48718,84.49
user48719,password48719,20.24
user48720,password48720,138.04
user48721,password48721,86.34
user48722,password48722,47.83
user48723,password48723,119.78
user48724,password48724,131.71
user48725,password48725,224.91
user48726,password48726,207.7
user48727,password48727,53
user48728,password48728,27.94
user48729,password48729,137.61
user48730,password48730,100.68
user48731,password48731,1.29
user48732,password48732,43.27
user48733,password48733,13.33
user48734,password48734,93.65
user48735,password48735,84.92
user48736,password48736,94.4
user48737,password48737,137.42
user48738,password48738,74.99
user48739,password48739,98.59
user48740,password48740,28.21
user48741,password48741,44.57
user48742,password48742,193.9
user48743,password48743,193.58
user48744,password48744,109.34
user48745,password48745,251.75
user48746,password48746,79.29
user48747,password48747,196.68
user48748,password48748,78.25
